NO2,PM10,PM25,CO,SO2,OZONE,AQI,createdAt,majorPollutant,date,time,Air Pollution Level,temperature,apparentTemperature,humidity,pressure,windSpeed
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619143200,PM2.5,4/23/2021,02:00:00,Moderate,103.46,103.46,0.08,1004.2,9.11
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619146800,PM2.5,4/23/2021,03:00:00,Moderate,103.13,103.13,0.08,1003.8,8.07
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619150400,PM2.5,4/23/2021,04:00:00,Moderate,100.44,100.44,0.1,1003.9,6.29
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619154000,PM2.5,4/23/2021,05:00:00,Moderate,96.01,96.01,0.13,1004.7,5.33
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619157600,PM2.5,4/23/2021,06:00:00,Moderate,92.11,92.11,0.15,1005.2,5.16
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619161200,PM2.5,4/23/2021,07:00:00,Moderate,89.23,89.23,0.17,1005.6,5.87
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619164800,PM2.5,4/23/2021,08:00:00,Moderate,86.76,86.76,0.19,1005.9,6.56
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619168400,PM2.5,4/23/2021,09:00:00,Moderate,84.35,84.35,0.24,1006.0,6.93
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619172000,PM2.5,4/23/2021,10:00:00,Moderate,82.38,82.38,0.28,1006.0,7.56
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619175600,PM2.5,4/23/2021,11:00:00,Moderate,81.17,81.17,0.3,1005.5,7.0
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619179200,PM2.5,4/23/2021,12:00:00,Moderate,80.05,80.05,0.31,1004.9,6.47
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619182800,PM2.5,4/23/2021,13:00:00,Moderate,78.52,78.52,0.32,1004.6,6.66
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619186400,PM2.5,4/23/2021,14:00:00,Moderate,76.6,76.6,0.35,1004.9,7.37
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619190000,PM2.5,4/23/2021,15:00:00,Moderate,75.8,75.8,0.4,1005.7,7.3
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619193600,PM2.5,4/23/2021,16:00:00,Moderate,79.41,79.41,0.35,1006.7,5.99
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619197200,PM2.5,4/23/2021,17:00:00,Moderate,82.63,82.63,0.31,1007.9,5.93
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619200800,PM2.5,4/23/2021,18:00:00,Moderate,86.58,86.58,0.28,1008.4,5.94
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619204400,PM2.5,4/23/2021,19:00:00,Moderate,91.35,91.35,0.24,1008.3,7.03
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619208000,PM2.5,4/23/2021,20:00:00,Moderate,96.08,96.08,0.19,1007.9,8.15
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619211600,PM2.5,4/23/2021,21:00:00,Moderate,99.78,99.78,0.15,1007.8,9.4
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619215200,PM2.5,4/23/2021,22:00:00,Moderate,102.14,102.14,0.12,1007.2,10.93
20.070999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619218800,PM2.5,4/23/2021,23:00:00,Moderate,102.3,102.3,0.1,1006.2,12.17
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619222400,PM2.5,4/24/2021,00:00:00,Moderate,102.35,102.35,0.1,1005.5,12.68
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619226000,PM2.5,4/24/2021,01:00:00,Moderate,103.04,103.04,0.09,1004.9,12.57
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619229600,PM2.5,4/24/2021,02:00:00,Moderate,102.1,102.1,0.09,1004.6,11.76
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619233200,PM2.5,4/24/2021,03:00:00,Moderate,99.56,99.56,0.09,1004.9,11.79
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619236800,PM2.5,4/24/2021,04:00:00,Moderate,95.75,95.75,0.1,1005.6,11.49
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619240400,PM2.5,4/24/2021,05:00:00,Moderate,92.13,92.13,0.1,1006.6,9.87
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619244000,PM2.5,4/24/2021,06:00:00,Moderate,89.59,89.59,0.11,1007.3,8.88
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619247600,PM2.5,4/24/2021,07:00:00,Moderate,87.44,87.44,0.12,1007.6,8.03
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619251200,PM2.5,4/24/2021,08:00:00,Moderate,85.1,85.1,0.14,1007.8,7.67
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619254800,PM2.5,4/24/2021,09:00:00,Moderate,82.92,82.92,0.15,1007.6,7.7
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619258400,PM2.5,4/24/2021,10:00:00,Moderate,81.01,81.01,0.17,1007.0,7.51
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619262000,PM2.5,4/24/2021,11:00:00,Moderate,79.14,79.14,0.19,1006.7,7.29
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619265600,PM2.5,4/24/2021,12:00:00,Moderate,77.18,77.18,0.22,1006.6,6.99
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619269200,PM2.5,4/24/2021,13:00:00,Moderate,74.97,74.97,0.25,1006.7,6.69
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619272800,PM2.5,4/24/2021,14:00:00,Moderate,73.39,73.39,0.24,1007.0,6.33
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619276400,PM2.5,4/24/2021,15:00:00,Moderate,73.99,73.99,0.23,1007.7,6.22
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619280000,PM2.5,4/24/2021,16:00:00,Moderate,78.24,78.24,0.21,1008.5,6.55
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619283600,PM2.5,4/24/2021,17:00:00,Moderate,84.13,84.13,0.16,1009.4,7.3
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619287200,PM2.5,4/24/2021,18:00:00,Moderate,89.04,89.04,0.13,1010.1,8.36
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619290800,PM2.5,4/24/2021,19:00:00,Moderate,93.11,93.11,0.12,1010.0,9.5
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619294400,PM2.5,4/24/2021,20:00:00,Moderate,95.97,95.97,0.1,1009.4,10.59
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619298000,PM2.5,4/24/2021,21:00:00,Moderate,97.85,97.85,0.09,1008.6,11.09
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619301600,PM2.5,4/24/2021,22:00:00,Moderate,99.54,99.54,0.09,1007.9,11.24
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619305200,PM2.5,4/24/2021,23:00:00,Moderate,100.74,100.74,0.08,1007.1,11.26
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619308800,PM2.5,4/25/2021,00:00:00,Moderate,101.47,101.47,0.08,1005.9,11.51
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619312400,PM2.5,4/25/2021,01:00:00,Moderate,102.28,102.28,0.07,1005.2,12.38
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619316000,PM2.5,4/25/2021,02:00:00,Moderate,101.98,101.98,0.07,1005.0,12.89
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619319600,PM2.5,4/25/2021,03:00:00,Moderate,98.99,98.99,0.09,1005.4,11.95
31.320999999999998,99.7,26.666999999999998,0.3,5.369,21.5,82,1619323200,PM2.5,4/25/2021,04:00:00,Moderate,94.78,94.78,0.1,1005.9,9.44
31.320999999999998,99.7,26.549,0.3,5.4479999999999995,21.584,81,1619326800,PM2.5,4/25/2021,05:00:00,Moderate,91.02,91.02,0.09,1006.5,6.98
31.320999999999998,99.7,26.430999999999997,0.3,5.527,21.669,81,1619330400,PM2.5,4/25/2021,06:00:00,Moderate,88.29,88.29,0.09,1006.9,5.15
38.52,99.7,29.565,0.3,5.45,21.669,88,1619334000,PM2.5,4/25/2021,07:00:00,Moderate,86.63,86.63,0.1,1007.1,4.34
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619337600,PM2.5,4/25/2021,08:00:00,Moderate,85.36,85.36,0.1,1007.0,4.65
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619341200,PM2.5,4/25/2021,09:00:00,Moderate,84.12,84.12,0.11,1006.4,4.83
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619344800,PM2.5,4/25/2021,10:00:00,Moderate,82.89,82.89,0.12,1005.9,5.22
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619348400,PM2.5,4/25/2021,11:00:00,Moderate,80.94,80.94,0.13,1005.5,5.91
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619352000,PM2.5,4/25/2021,12:00:00,Moderate,78.48,78.48,0.15,1005.4,6.0
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619355600,PM2.5,4/25/2021,13:00:00,Moderate,76.06,76.06,0.18,1005.5,5.66
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619359200,PM2.5,4/25/2021,14:00:00,Moderate,74.05,74.05,0.26,1006.8,5.41
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619362800,PM2.5,4/25/2021,15:00:00,Moderate,79.06,79.06,0.26,1007.7,5.84
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619366400,PM2.5,4/25/2021,16:00:00,Moderate,85.79,85.79,0.21,1008.6,6.46
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619370000,PM2.5,4/25/2021,17:00:00,Moderate,91.93,91.93,0.16,1009.1,7.12
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619373600,PM2.5,4/25/2021,18:00:00,Moderate,97.41,97.41,0.11,1008.9,7.98
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619377200,PM2.5,4/25/2021,19:00:00,Moderate,101.32,101.32,0.08,1008.3,8.62
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619380800,PM2.5,4/25/2021,20:00:00,Moderate,103.55,103.55,0.07,1007.4,8.85
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619384400,PM2.5,4/25/2021,21:00:00,Moderate,105.14,105.14,0.06,1006.6,8.96
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619388000,PM2.5,4/25/2021,22:00:00,Moderate,105.29,105.29,0.05,1005.5,9.05
45.718999999999994,99.7,26.718000000000004,0.3,5.372000000000001,21.669,82,1619391600,PM2.5,4/25/2021,23:00:00,Moderate,105.23,105.23,0.05,1004.6,9.14
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619395200,PM2.5,4/26/2021,00:00:00,Moderate,105.67,105.67,0.04,1004.1,9.07
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619398800,PM2.5,4/26/2021,01:00:00,Moderate,104.96,104.96,0.05,1003.9,8.22
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619402400,PM2.5,4/26/2021,02:00:00,Moderate,101.93,101.93,0.06,1004.2,7.46
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619406000,PM2.5,4/26/2021,03:00:00,Moderate,97.07,97.07,0.05,1005.1,6.06
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619409600,PM2.5,4/26/2021,04:00:00,Moderate,92.65,92.65,0.04,1005.7,3.87
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619413200,PM2.5,4/26/2021,05:00:00,Moderate,89.63,89.63,0.04,1006.0,2.88
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619416800,PM2.5,4/26/2021,06:00:00,Moderate,87.27,87.27,0.04,1006.0,3.08
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619420400,PM2.5,4/26/2021,07:00:00,Moderate,84.56,84.56,0.04,1005.8,3.8
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619424000,PM2.5,4/26/2021,08:00:00,Moderate,82.44,82.44,0.04,1005.4,4.11
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619427600,PM2.5,4/26/2021,09:00:00,Moderate,81.0,81.0,0.04,1004.9,4.22
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619431200,PM2.5,4/26/2021,10:00:00,Moderate,79.54,79.54,0.04,1004.4,4.41
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619434800,PM2.5,4/26/2021,11:00:00,Moderate,77.79,77.79,0.05,1004.5,4.41
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619438400,PM2.5,4/26/2021,12:00:00,Moderate,75.56,75.56,0.06,1005.1,4.48
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619442000,PM2.5,4/26/2021,13:00:00,Moderate,74.34,74.34,0.07,1005.5,4.69
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619445600,PM2.5,4/26/2021,14:00:00,Moderate,75.07,75.07,0.08,1006.1,4.82
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619449200,PM2.5,4/26/2021,15:00:00,Moderate,79.67,79.67,0.1,1006.9,4.58
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619452800,PM2.5,4/26/2021,16:00:00,Moderate,86.96,86.96,0.1,1007.5,4.29
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619456400,PM2.5,4/26/2021,17:00:00,Moderate,93.5,93.5,0.09,1007.9,4.56
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619460000,PM2.5,4/26/2021,18:00:00,Moderate,99.94,99.94,0.08,1007.7,5.56
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619463600,PM2.5,4/26/2021,19:00:00,Moderate,104.82,104.82,0.07,1007.0,6.85
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619467200,PM2.5,4/26/2021,20:00:00,Moderate,107.24,107.24,0.07,1006.1,7.75
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619470800,PM2.5,4/26/2021,21:00:00,Moderate,108.44,108.44,0.07,1005.5,8.27
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619474400,PM2.5,4/26/2021,22:00:00,Moderate,108.87,108.87,0.06,1004.9,8.75
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619478000,PM2.5,4/26/2021,23:00:00,Moderate,108.85,108.85,0.06,1003.8,8.79
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619481600,PM2.5,4/27/2021,00:00:00,Moderate,108.87,108.87,0.07,1002.7,8.45
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619485200,PM2.5,4/27/2021,01:00:00,Moderate,108.46,108.46,0.08,1002.4,7.89
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619488800,PM2.5,4/27/2021,02:00:00,Moderate,105.66,105.66,0.08,1002.8,6.87
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619492400,PM2.5,4/27/2021,03:00:00,Moderate,101.66,101.66,0.07,1003.7,5.81
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619496000,PM2.5,4/27/2021,04:00:00,Moderate,97.82,97.82,0.07,1004.7,4.38
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619499600,PM2.5,4/27/2021,05:00:00,Moderate,94.43,94.43,0.08,1005.5,3.11
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619503200,PM2.5,4/27/2021,06:00:00,Moderate,92.19,92.19,0.08,1006.0,2.8
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619506800,PM2.5,4/27/2021,07:00:00,Moderate,90.64,90.64,0.08,1006.0,3.47
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619510400,PM2.5,4/27/2021,08:00:00,Moderate,89.11,89.11,0.08,1005.9,4.19
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619514000,PM2.5,4/27/2021,09:00:00,Moderate,87.14,87.14,0.09,1005.6,4.21
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619517600,PM2.5,4/27/2021,10:00:00,Moderate,85.09,85.09,0.1,1005.2,4.67
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619521200,PM2.5,4/27/2021,11:00:00,Moderate,82.97,82.97,0.12,1005.2,5.06
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619524800,PM2.5,4/27/2021,12:00:00,Moderate,80.7,80.7,0.14,1005.3,5.74
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619528400,PM2.5,4/27/2021,13:00:00,Moderate,79.35,79.35,0.17,1006.2,5.89
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619532000,PM2.5,4/27/2021,14:00:00,Moderate,84.79,84.79,0.15,1007.1,5.06
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619535600,PM2.5,4/27/2021,15:00:00,Moderate,91.66,91.66,0.12,1008.0,4.4
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619539200,PM2.5,4/27/2021,16:00:00,Moderate,97.92,97.92,0.1,1008.5,4.5
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619542800,PM2.5,4/27/2021,17:00:00,Moderate,103.86,103.86,0.07,1008.4,5.67
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619546400,PM2.5,4/27/2021,18:00:00,Moderate,108.13,108.13,0.04,1007.8,6.83
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619550000,PM2.5,4/27/2021,19:00:00,Moderate,110.19,110.19,0.03,1006.8,7.51
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619553600,PM2.5,4/27/2021,20:00:00,Moderate,111.42,111.42,0.03,1005.7,8.06
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619557200,PM2.5,4/27/2021,21:00:00,Moderate,111.36,111.36,0.03,1004.4,8.4
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619560800,PM2.5,4/27/2021,22:00:00,Moderate,111.3,111.3,0.02,1003.3,8.82
46.528,99.7,31.755,0.3,5.803999999999999,22.171999999999997,92,1619564400,PM2.5,4/27/2021,23:00:00,Moderate,111.47,111.47,0.02,1002.4,8.63
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619568000,PM2.5,4/28/2021,00:00:00,Moderate,110.76,110.76,0.03,1002.2,7.74
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619571600,PM2.5,4/28/2021,01:00:00,Moderate,107.21,107.21,0.05,1002.7,6.66
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619575200,PM2.5,4/28/2021,02:00:00,Moderate,102.26,102.26,0.07,1003.5,4.73
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619578800,PM2.5,4/28/2021,03:00:00,Moderate,98.99,98.99,0.07,1004.3,3.29
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619582400,PM2.5,4/28/2021,04:00:00,Moderate,96.58,96.58,0.07,1005.1,3.3
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619586000,PM2.5,4/28/2021,05:00:00,Moderate,94.8,94.8,0.07,1005.4,3.59
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619589600,PM2.5,4/28/2021,06:00:00,Moderate,92.93,92.93,0.08,1005.3,3.82
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619593200,PM2.5,4/28/2021,07:00:00,Moderate,90.75,90.75,0.08,1005.0,3.87
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619596800,PM2.5,4/28/2021,08:00:00,Moderate,88.17,88.17,0.1,1004.5,3.51
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619600400,PM2.5,4/28/2021,09:00:00,Moderate,85.42,85.42,0.11,1004.3,3.22
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619604000,PM2.5,4/28/2021,10:00:00,Moderate,83.27,83.27,0.13,1004.3,3.27
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619607600,PM2.5,4/28/2021,11:00:00,Moderate,81.43,81.43,0.14,1004.6,3.8
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619611200,PM2.5,4/28/2021,12:00:00,Moderate,79.97,79.97,0.15,1005.0,5.11
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619614800,PM2.5,4/28/2021,13:00:00,Moderate,81.51,81.51,0.17,1005.9,6.41
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619618400,PM2.5,4/28/2021,14:00:00,Moderate,85.86,85.86,0.17,1006.8,7.84
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619622000,PM2.5,4/28/2021,15:00:00,Moderate,90.5,90.5,0.14,1007.4,8.96
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619625600,PM2.5,4/28/2021,16:00:00,Moderate,94.93,94.93,0.12,1007.8,8.63
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619629200,PM2.5,4/28/2021,17:00:00,Moderate,99.0,99.0,0.11,1007.8,7.2
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619632800,PM2.5,4/28/2021,18:00:00,Moderate,102.4,102.4,0.09,1007.3,5.08
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619636400,PM2.5,4/28/2021,19:00:00,Moderate,106.04,106.04,0.06,1006.5,5.1
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619640000,PM2.5,4/28/2021,20:00:00,Moderate,109.65,109.65,0.03,1005.6,7.57
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619643600,PM2.5,4/28/2021,21:00:00,Moderate,110.87,110.87,0.03,1004.4,9.37
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619647200,PM2.5,4/28/2021,22:00:00,Moderate,110.25,110.25,0.02,1003.4,10.15
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619650800,PM2.5,4/28/2021,23:00:00,Moderate,109.93,109.93,0.03,1003.0,9.54
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619654400,PM2.5,4/29/2021,00:00:00,Moderate,109.68,109.68,0.04,1002.5,8.62
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619658000,PM2.5,4/29/2021,01:00:00,Moderate,107.02,107.02,0.05,1002.5,7.91
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619661600,PM2.5,4/29/2021,02:00:00,Moderate,101.23,101.23,0.1,1003.3,7.72
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619665200,PM2.5,4/29/2021,03:00:00,Moderate,95.85,95.85,0.15,1004.1,9.09
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619668800,PM2.5,4/29/2021,04:00:00,Moderate,92.53,92.53,0.17,1004.7,9.46
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619672400,PM2.5,4/29/2021,05:00:00,Moderate,90.17,90.17,0.19,1005.2,7.76
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619676000,PM2.5,4/29/2021,06:00:00,Moderate,88.16,88.16,0.2,1005.2,6.05
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619679600,PM2.5,4/29/2021,07:00:00,Moderate,86.49,86.49,0.22,1004.8,5.34
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619683200,PM2.5,4/29/2021,08:00:00,Moderate,85.35,85.35,0.22,1004.5,5.67
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619686800,PM2.5,4/29/2021,09:00:00,Moderate,84.22,84.22,0.22,1004.4,6.41
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619690400,PM2.5,4/29/2021,10:00:00,Moderate,82.84,82.84,0.22,1004.6,6.66
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619694000,PM2.5,4/29/2021,11:00:00,Moderate,81.45,81.45,0.23,1004.8,5.9
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619697600,PM2.5,4/29/2021,12:00:00,Moderate,80.83,80.83,0.23,1005.6,4.87
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619701200,PM2.5,4/29/2021,13:00:00,Moderate,84.98,84.98,0.2,1006.3,5.56
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619704800,PM2.5,4/29/2021,14:00:00,Moderate,89.89,89.89,0.17,1007.0,6.91
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619708400,PM2.5,4/29/2021,15:00:00,Moderate,94.64,94.64,0.16,1007.4,7.06
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619712000,PM2.5,4/29/2021,16:00:00,Moderate,99.24,99.24,0.15,1007.3,6.36
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619715600,PM2.5,4/29/2021,17:00:00,Moderate,102.83,102.83,0.15,1006.9,6.2
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619719200,PM2.5,4/29/2021,18:00:00,Moderate,104.4,104.4,0.18,1006.3,7.14
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619722800,PM2.5,4/29/2021,19:00:00,Moderate,104.74,104.74,0.2,1005.1,8.43
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619726400,PM2.5,4/29/2021,20:00:00,Moderate,104.18,104.18,0.19,1003.8,9.5
46.826,165.0,33.0,0.026000000000000002,5.903,22.316999999999997,95,1619730000,PM2.5,4/29/2021,21:00:00,Moderate,104.08,104.08,0.19,1003.1,9.62
